source_id,transit_reference_time,transit_period,transit_depth,transit_duration,ra,dec,parallax,phot_g_mean_mag
3767805209112436736,2180.2751414907093,4.849190185239065,45.4568,0.22481194,154.9081809845863,-9.806448296528222,11.47401081375137,11.893576
2685725036820337408,2289.843589887886,1.9465477974811671,13.151995,0.18717661,319.1818916152829,-1.943272869609448,2.252068116575531,11.867751
4136481216073713280,2282.080710905434,1.816695431010991,14.376711,0.11131524,259.16390260242804,-14.910795912534072,2.3569341217953705,12.563785
2862548428079638912,2241.9902328075786,0.6084871791751347,10.1417465,0.022051135,5.166952815807361,31.989972690933158,2.610845275642823,11.532242
1499514786891168640,2148.1128817419103,0.9325400525952589,15.020943,0.13578697,209.38861950302993,43.49330385067514,7.044821721615503,12.408207
5560886336446650240,2215.7155253875185,1.4977010289206067,7.5680504,0.058359344,108.30140689027668,-42.40976246788739,4.054882554800243,10.839993
111322601672419712,2081.3822317758713,0.5695669013282301,14.502844,0.00041597668,48.435475111904644,25.19735288979064,3.3127828783420603,12.832714
3661983850663908608,2330.193074955646,3.6938534278959807,8.949371,0.19790559,205.454244106587,-0.12817462704875876,3.9859231432763704,10.248079
2015499135507395328,2212.6376957151724,5.077688636132832,20.12873,0.115664646,352.5488292809441,61.80601817609214,1.613241474211706,12.544138
6766134630213144704,2218.2739988591034,6.755843804891231,13.57933,0.087883875,292.9397819391331,-26.740202154796933,2.018578844030722,12.370637
4593808272896243328,2173.711828120938,1.014661863933844,15.791803,0.027612837,264.273510744808,25.731145691692717,1.9023702023951379,13.08317
2910755484609597312,2194.1580432974165,5.213764337851929,19.296196,0.16399749,87.67956527298546,-27.623326613867086,3.447585472798696,12.873857
356348286886230272,2140.455008281434,0.7323807501043642,22.207325,0.017940735,31.042759398787133,46.68785164786019,3.493757310890448,11.129302
4955371367334610048,2153.3637285289615,0.9414777434661444,9.694234,0.0932716,24.3544669330396,-45.6777908467995,8.144292282321743,9.173881
3868603216762016256,2208.843943653288,1.4447735317488983,16.866518,0.066068806,160.60236437131712,7.43507673219884,5.364122899313626,11.585624
1835842749465226368,2143.843025268478,5.108817819556554,7.140887,0.10853415,305.44132799220523,26.692676097505817,2.886155653716607,10.210516
150054788545735424,2127.7297274695215,0.6806656910458428,5.891827,0.0987878,62.67042446994373,24.401652798725866,5.643499489174777,12.194623
5242077854771196544,2228.718715290482,1.0690385067670136,16.921284,0.1316909,163.1010311258504,-61.44685773483018,1.6897586183087543,15.429529
2878923523472328704,2178.7948097568446,0.7556579891940908,13.847685,0.021668196,358.51513344196115,37.021824047061706,1.5271808771585407,12.915158
6441034841743467776,2348.524755811319,1.6963816180087874,6.2787232,0.17774193,296.68844799945737,-63.565650647608095,1.8779426167835715,12.447877
6803000980210856704,2196.7372801165716,1.0836819176835215,8.024369,0.10654829,316.9614803889059,-26.096721913305647,2.277736150332804,13.668406
934346809278715776,2159.609922493473,2.212438328281599,12.307569,0.12879565,117.02676263913213,50.225125823268115,6.658820486337614,10.970856
4677436783705094912,2210.4720405650505,4.582951420714941,13.278762,0.22705494,67.9331683890834,-61.38584140389221,2.4553878976403167,12.440765
1612165353793791488,2204.9560600384784,0.5670734473529012,5.847618,0.06209081,216.52381956464575,59.44427436618638,3.1607012792992863,10.107541
5911182735242698496,2223.9386635337864,1.3485631060105456,19.279907,0.06651892,268.8907071324287,-61.747402434795575,1.9105518715097671,12.6769085
980773034927503104,2214.5093387932384,0.9196586227192465,17.48297,0.08834746,105.87855190748029,50.82895563462325,1.582405375575967,13.985871
2129256395211984000,2213.3577191898294,0.6295365981101311,5.5753307,0.042733416,292.24718620018575,47.96954406410182,2.9990652107930993,10.367682
5262709709389254528,2187.6966618735737,1.9523242420101128,7.7840447,0.16396564,112.96541361189122,-73.60603193934179,2.9856266866916528,11.338948
6003809889735481856,2148.288861850781,1.0598721794151627,10.998869,0.042738672,227.27032703913974,-42.70496654225058,2.424837486926974,9.91579
1644692064543192704,2220.569436576768,0.8618683582269645,21.572851,0.016948784,232.14664092144804,66.35870797886518,7.871302223313952,10.185309
181908842994567936,2319.993730827837,2.735080137848039,7.9460397,0.14000304,78.29559292626563,33.317946334241604,7.379170208091291,8.461335
3026325426682637824,2288.265530024029,3.052223544852425,17.496927,0.12625238,90.64366668378928,-0.5771154807798577,2.714803824992596,12.993106
3643098875168270592,2175.711546207826,0.5125419003003495,20.831198,0.033906687,217.32664509187305,-3.4444993012145813,4.643469078192418,11.880778
5795534040654879744,2218.3779786661607,0.599592277251469,14.124009,0.0003954614,227.65866390370456,-71.36163735973503,6.362564450384594,11.0814705
4851398799032507776,2178.702390752688,1.6605503063715314,14.597267,0.09388504,49.562170146171425,-41.3020200815678,4.698437590679656,12.264109
6857756246957592320,2141.652678083852,5.5060015416804315,21.220577,0.2641554,313.9000283476707,-18.971417599419965,3.4800799728672187,12.981015
1982512068675148032,2251.259456418779,3.9815257206561556,20.88388,0.08888432,339.4742357421139,44.965225870789,2.0033031764396605,13.084142
5557345496687437696,2217.7962295898396,7.080648587410607,22.229685,0.0906062,101.1275017000872,-42.762241713299375,4.859794581696338,12.313561
5592019557950033536,2224.3489681689302,7.751337105650724,15.645703,0.21745913,114.28338085873088,-32.75541867529386,1.6325274337955986,13.336108
602494855483616256,2174.714679620962,2.776004219526414,6.4967017,0.10184701,127.88291015367912,11.922254670917782,2.086038492064166,14.262713
5735158757648658048,2290.1056439912427,2.3387436269236166,17.366518,0.10409624,131.5249229809058,-13.202869783539938,1.5091216540231656,12.837356
6638230431120193280,2175.6919507920047,1.6702856188408217,17.37664,0.0004170362,285.09651807592354,-54.89334604347212,2.835780580308517,12.448839
5594445630358459648,2233.365710116173,0.9992705325112669,9.89857,0.13620391,118.7370616596675,-32.35624765087968,2.320248345182945,12.774029
4439085988769170432,2141.2869177886464,1.614700230902133,16.389153,0.08004323,249.3148587222338,7.1833761500126165,1.8332237639995481,12.192057
5444147952811517696,2223.6811488105336,2.1233676611105214,6.514428,0.18091176,158.22503202357495,-34.98990921507403,1.9962446432741756,11.588525
1242084170974175232,2191.8844946821832,0.6155778121133402,8.538517,0.04844641,218.27662916581795,21.89468654650299,6.220461240162806,9.652651
5058575995484206592,2208.108617856896,0.5689220633665394,24.73456,0.022978894,49.64425442486826,-29.37623181529435,2.8812611658973415,13.512082
5086537022856406272,1967.3481318609959,3.532195966232207,12.345267,0.16121632,52.818037740923714,-23.819796073878564,3.1531536473245616,11.584857
5401743332678544640,2156.48807383774,1.5052986512524085,6.9791484,0.17047481,166.318795494037,-34.122744370376864,1.825338231999119,12.696447
